DATA,CO_ID,CL_ID,CL_GENERO,CL_EC,CL_FHL,CL_SEG,PR_ID,PR_CAT,PR_NOME
,233097,175,M,1,0,B,111,Limpeza,Sabao Em Po
,233117,597,M,3,0,C,109,Limpeza,Rodo
,233197,413,M,3,2,B,3,Alimentos,Abacate
,233284,381,F,1,1,B,137,Alimentos,Requeijao
,233362,815,F,2,4,B,12,Alimentos,Azeitona
,233433,453,F,1,0,B,157,Alimentos,Papinha Infantil
,233518,98,M,1,0,B,5,Alimentos,Achocolatado
,233566,986,M,4,0,B,84,Higiene,Papel Higienico
,233665,368,M,4,0,C,32,Alimentos,Hambuguer
,233741,520,M,1,0,B,131,Alimentos,Salgadinho
,233828,496,F,2,0,B,56,Alimentos,Queijo Mussarela
,233897,821,F,2,3,B,10,Alimentos,Atum
,233962,217,F,3,0,B,181,Alimentos,Lata De Milho
,234051,79,F,2,0,C,127,Alimentos,Snacks
,234142,688,M,1,1,A,46,Alimentos,Molho Barbecue
,234185,183,M,4,1,B,17,Alimentos,Biscoito
,234266,690,F,1,3,B,60,Alimentos,Salgadinhos De Milho
,234359,532,F,2,3,B,129,Alimentos,Sardinha
,234403,759,F,3,0,B,108,Limpeza,Removedor
,234454,698,F,2,0,B,185,Limpeza,Inseticida
,234457,185,F,3,0,C,152,Alimentos,Presunto Cozido
,234542,945,F,2,3,B,97,Limpeza,Cera
,234579,735,F,4,0,B,185,Limpeza,Inseticida
,234581,658,F,1,1,B,202,Limpeza,Desengordurante
,234628,982,M,4,3,B,226,Alimentos,Arroz Integral
,234700,943,F,1,0,C,223,Alimentos,Azeitona
,234791,569,M,1,1,A,144,Bebidas,Refrigerante Cola
,234814,493,M,2,4,B,50,Alimentos,Pao De Forma
,234820,50,M,4,0,B,115,Pet,Alimento Para Passaro
,234825,351,F,2,2,B,216,Alimentos,Brocolis
,234878,155,F,2,0,B,78,Higiene,Fralda
,234966,724,M,1,0,B,199,Alimentos,Doce
,234969,827,M,4,0,B,10,Alimentos,Atum
,235022,290,F,1,0,B,176,Limpeza,Limpa Vidros
,235051,930,F,4,1,B,33,Alimentos,Iogurte
,235076,148,M,3,4,A,178,Higiene,Lenco Umedecido
,235168,237,F,4,3,C,36,Alimentos,Lata De Milho
,235198,340,M,3,4,B,53,Alimentos,Presunto Cozido
,235235,5,F,4,3,C,21,Alimentos,Cenoura
,235303,548,F,4,0,C,34,Alimentos,Ketchup
,235332,43,M,2,0,B,162,Limpeza,Odorizador
,235428,40,M,2,1,B,7,Alimentos,Almondega
,235514,549,M,2,3,C,211,Alimentos,Cha
,235590,594,F,3,1,C,152,Alimentos,Presunto Cozido
,235666,988,F,2,0,C,64,Alimentos,Uva
,235681,967,F,1,0,B,121,Alimentos,Uva
,235741,905,M,1,0,B,198,Bebidas,Energetico
,235755,316,F,3,2,B,141,Bebidas,Refrigerante Limao
,235757,450,M,1,0,B,185,Limpeza,Inseticida
,235827,9,F,2,0,B,109,Limpeza,Rodo
,235867,667,F,4,0,C,58,Alimentos,Ricota
,235888,180,M,3,4,B,93,Limpeza,Agua Sanitaria
,235919,706,F,2,0,A,28,Alimentos,Doce
,236011,537,F,1,4,B,107,Outros,#N/D
,236091,6,F,2,0,B,175,Limpeza,Limpador Multiuso
,236115,987,F,1,0,B,102,Limpeza,Limpa Vidros
,236162,386,M,4,2,A,45,Alimentos,Manga
,236255,895,M,3,0,B,192,Higiene,Fixador
,236315,556,F,4,0,B,217,Alimentos,Biscoito
,236362,500,M,3,2,C,120,Limpeza,Vassoura
,236409,205,M,2,4,B,51,Alimentos,Papinha Infantil
,236500,921,M,2,3,B,106,Limpeza,Odorizador
,236501,521,F,1,0,A,79,Higiene,Gel
,236585,884,F,3,2,C,27,Alimentos,Danette
,236607,801,M,1,4,B,165,Alimentos,Molho Barbecue
,236648,368,M,4,0,C,198,Bebidas,Energetico
,236689,248,M,3,0,C,139,Limpeza,Removedor
,236696,878,F,4,3,C,165,Alimentos,Molho Barbecue
,236716,406,M,2,4,C,177,Alimentos,Limao
,236797,772,F,2,0,B,55,Alimentos,Queijo De Cabra
,236876,891,F,3,2,B,208,Higiene,Condicionador
,236935,657,M,2,3,B,33,Alimentos,Iogurte
,236972,917,M,1,0,A,56,Alimentos,Queijo Mussarela
,236983,957,M,2,3,B,189,Alimentos,Granola
,237063,218,M,4,0,B,82,Higiene,Lenco Umedecido
,237142,406,M,2,4,C,25,Alimentos,Coracao De Frango
,237201,300,F,1,3,C,163,Alimentos,Mortadela
,237207,368,M,4,0,C,161,Alimentos,Ovos
,237272,638,M,3,1,B,73,Higiene,Creme
,237334,390,F,2,0,B,199,Alimentos,Doce
,237397,615,M,1,4,C,127,Alimentos,Snacks
,237450,725,M,4,0,C,121,Alimentos,Uva
,237532,349,M,3,0,B,217,Alimentos,Biscoito
,237549,245,F,4,3,B,223,Alimentos,Azeitona
,237645,200,F,3,0,B,125,Higiene,Tinturas
,237720,122,M,3,3,B,100,Limpeza,Detergente
,237774,344,M,3,0,B,15,Alimentos,Batata Doce
,237829,605,M,4,2,B,146,Pet,Racao Umida Para Caes
,237907,996,F,1,4,B,16,Alimentos,Bife De Coxao Mole
,237983,190,M,1,4,B,188,Alimentos,Hambuguer
,238015,18,M,4,0,C,58,Alimentos,Ricota
,238071,415,F,3,0,B,226,Alimentos,Arroz Integral
,238111,662,F,1,1,B,104,Limpeza,Limpador Perfumado
,238206,83,M,1,4,B,116,Pet,Racao Seca Para Caes
,238227,947,F,3,1,B,133,Limpeza,Sabao Em Po
,238290,835,F,1,0,A,130,Alimentos,Salgadinhos De Milho
,238341,556,F,4,0,B,80,Higiene,Hastes Flexiveis
,238346,412,M,2,0,B,216,Alimentos,Brocolis
,238386,518,F,1,0,B,199,Alimentos,Doce
,238389,682,F,2,2,B,127,Alimentos,Snacks
,238456,956,M,5,1,C,176,Limpeza,Limpa Vidros
,238493,737,F,2,1,C,146,Pet,Racao Umida Para Caes
,238578,519,M,2,4,B,120,Limpeza,Vassoura
,238601,162,F,1,1,B,38,Alimentos,Leite Condensado
,238632,282,M,2,0,B,94,Limpeza,Alcool
,238679,450,M,1,0,B,160,Alimentos,Palmito
,238716,948,M,4,0,C,40,Alimentos,Linguica
,238724,223,F,3,0,B,91,Higiene,Talco
,238803,880,M,3,2,B,151,Higiene,Protetor Solar
,238873,683,F,3,0,B,197,Higiene,Enxaguante Bucal
,238930,995,M,3,1,B,201,Limpeza,Desinfetante
,239021,985,M,1,0,B,109,Limpeza,Rodo
,239054,884,F,3,2,C,167,Alimentos,Manga
,239083,772,F,2,0,B,144,Bebidas,Refrigerante Cola
,239103,118,M,2,4,A,167,Alimentos,Manga
,239180,493,M,2,4,B,201,Limpeza,Desinfetante
,239214,340,M,3,4,B,155,Alimentos,Pate
,239240,237,F,4,3,C,12,Alimentos,Azeitona
,239267,320,M,3,4,B,205,Alimentos,Coxa E Sobrecoxa De Frango
,239319,486,M,4,0,B,143,Bebidas,Refrigerante Guarana
,239357,258,F,1,0,B,176,Limpeza,Limpa Vidros
,239435,293,M,4,0,B,226,Alimentos,Arroz Integral
,239518,794,M,1,2,B,94,Limpeza,Alcool
,239537,706,F,2,0,A,210,Acessorios,Chupeta
,239615,228,F,4,0,C,98,Limpeza,Desengordurante
,239668,667,F,4,0,C,197,Higiene,Enxaguante Bucal
,239696,409,F,3,4,B,95,Limpeza,Amaciante
,239731,304,F,2,3,B,221,Alimentos,Banana
,239732,433,M,3,3,B,142,Bebidas,Refrigerante Laranja
,239756,220,M,1,0,B,149,Alimentos,Queijo Mussarela
,239781,319,M,1,4,B,166,Higiene,Modelador
,239821,931,M,2,0,A,121,Alimentos,Uva
,239904,359,F,1,0,B,122,Alimentos,Tomate
,239956,448,F,2,0,A,137,Alimentos,Requeijao
,240055,283,M,4,1,B,36,Alimentos,Lata De Milho
,240102,425,F,3,0,B,222,Limpeza,Balde
,240104,832,F,1,0,B,165,Alimentos,Molho Barbecue
,240176,960,F,4,2,B,122,Alimentos,Tomate
,240227,177,F,3,2,C,83,Higiene,Modelador
,240305,879,M,2,2,C,224,Alimentos,Azeite
,240366,25,M,4,1,C,204,Higiene,Creme
,240384,569,M,1,1,A,207,Alimentos,Copa Suina
,240447,512,M,4,0,B,80,Higiene,Hastes Flexiveis
,240490,510,F,4,0,B,179,Alimentos,Leite Condensado
,240588,187,M,2,1,B,200,Limpeza,Detergente
,240589,707,M,4,0,B,164,Acessorios,Mordedor
,240683,221,F,1,0,B,135,Limpeza,Rodo
,240700,113,F,3,0,B,215,Alimentos,Cafe
,240775,743,M,1,3,C,211,Alimentos,Cha
,240792,189,F,3,4,C,132,Higiene,Sabonete
,240813,66,M,3,3,B,4,Alimentos,Abacaxi
,240834,910,M,2,2,B,165,Alimentos,Molho Barbecue
,240914,996,F,1,4,B,90,Higiene,Shampoo
,240941,798,M,5,2,B,28,Alimentos,Doce
,241034,659,F,2,2,B,194,Alimentos,File De Peixe
,241082,89,F,3,3,C,4,Alimentos,Abacaxi
2020-02-02,241135,982,M,4,3,B,24,Alimentos,Copa Suina
2020-02-02,241145,37,M,3,0,B,17,Alimentos,Biscoito
2020-02-02,241232,523,M,3,0,B,196,Higiene,Escova De Dente
2020-02-02,241275,365,M,4,0,A,197,Higiene,Enxaguante Bucal
2020-02-02,241337,813,F,4,0,C,188,Alimentos,Hambuguer
2020-02-02,241432,183,M,4,1,B,1,Acessorios,Chupeta
2020-02-02,241440,187,M,2,1,B,121,Alimentos,Uva
2020-02-02,241461,314,F,1,1,A,34,Alimentos,Ketchup
2020-02-02,241521,778,F,2,2,A,207,Alimentos,Copa Suina
2020-02-02,241615,254,F,5,2,B,85,Higiene,Pasta De Dente
2020-02-02,241639,802,M,1,1,B,201,Limpeza,Desinfetante
2020-02-02,241709,259,M,1,1,B,193,Higiene,Fio Dental
2020-02-02,241754,232,M,3,1,B,160,Alimentos,Palmito
2020-02-02,241796,701,M,3,0,B,96,Limpeza,Balde
2020-02-02,241812,525,M,1,4,B,46,Alimentos,Molho Barbecue
2020-02-02,241826,199,M,3,3,B,175,Limpeza,Limpador Multiuso
2020-02-02,241828,485,M,3,3,B,9,Alimentos,Arroz Integral
2020-02-02,241834,473,F,4,3,B,199,Alimentos,Doce
2020-02-02,241930,909,M,3,0,B,178,Higiene,Lenco Umedecido
2020-02-02,241980,297,M,4,0,B,27,Alimentos,Danette
2020-02-02,242042,374,F,3,0,B,50,Alimentos,Pao De Forma
2020-02-02,242105,433,M,3,3,B,170,Alimentos,Macarrao Instantaneo
2020-02-02,242129,865,F,1,0,B,2,Acessorios,Mordedor
2020-02-02,242205,598,F,4,0,B,124,Limpeza,Tira Limo
2020-02-02,242293,364,F,4,2,C,166,Higiene,Modelador
2020-02-02,242315,363,F,1,0,B,192,Higiene,Fixador
2020-02-02,242317,680,F,3,0,C,207,Alimentos,Copa Suina
2020-02-02,242341,777,F,1,0,B,32,Alimentos,Hambuguer
2020-02-02,242421,323,M,1,3,B,154,Higiene,Preservativo
2020-02-02,242471,793,M,1,3,B,127,Alimentos,Snacks
2020-02-02,242549,485,M,3,3,B,148,Pet,Racao Seca Para Caes
2020-02-02,242606,963,M,3,0,B,213,Alimentos,Cenoura
2020-02-02,242614,161,M,5,2,B,79,Higiene,Gel
2020-02-02,242617,580,M,3,0,B,146,Pet,Racao Umida Para Caes
2020-02-02,242657,418,M,2,2,A,153,Alimentos,Presunto Cozido
2020-02-02,242722,901,F,4,1,B,103,Limpeza,Limpador Multiuso
2020-02-02,242734,200,F,3,0,B,177,Alimentos,Limao
2020-02-02,242832,72,F,2,0,A,67,Bebidas,Refrigerante Guarana
2020-02-02,242870,104,F,3,2,B,89,Higiene,Sabonete
2020-02-02,242944,487,F,3,0,C,135,Limpeza,Rodo
2020-02-02,243041,180,M,3,4,B,185,Limpeza,Inseticida
2020-02-02,243123,359,F,1,0,B,223,Alimentos,Azeitona
2020-02-02,243164,881,F,5,1,C,123,Limpeza,Tira Mancha
2020-02-02,243262,168,F,4,3,B,175,Limpeza,Limpador Multiuso
2020-02-02,243306,131,F,2,0,C,143,Bebidas,Refrigerante Guarana
2020-02-02,243336,596,M,2,0,B,44,Alimentos,Mamao
2020-02-02,243352,420,M,3,0,B,35,Alimentos,Lata De Ervilha
2020-02-02,243362,354,F,2,0,B,174,Limpeza,Limpador Perfumado
2020-02-02,243417,729,M,3,0,B,202,Limpeza,Desengordurante
2020-02-02,243436,299,F,3,1,C,63,Alimentos,Tomate
2020-02-02,243440,933,M,2,2,B,192,Higiene,Fixador
2020-02-02,243513,537,F,1,4,B,194,Alimentos,File De Peixe
2020-02-02,243545,364,F,4,2,C,151,Higiene,Protetor Solar
2020-02-02,243620,326,F,1,0,B,95,Limpeza,Amaciante
2020-02-02,243718,868,M,4,0,B,113,Limpeza,Tira Mancha
2020-02-02,243786,213,M,2,4,B,21,Alimentos,Cenoura
2020-02-02,243808,779,M,3,4,A,121,Alimentos,Uva
2020-02-02,243868,287,F,1,0,B,172,Limpeza,Lustra Moveis
2020-02-02,243905,380,M,3,4,B,113,Limpeza,Tira Mancha
2020-02-02,243963,444,F,2,0,B,75,Higiene,Escova De Dente
2020-02-02,243969,672,F,4,0,B,31,Alimentos,Granola
2020-02-02,244066,546,F,4,0,B,182,Alimentos,Lata De Ervilha
2020-02-02,244109,464,M,2,2,B,77,Higiene,Fixador
2020-02-02,244155,527,F,4,1,B,74,Higiene,Enxaguante Bucal
2020-02-02,244159,206,F,3,1,C,27,Alimentos,Danette
2020-02-02,244180,119,F,3,2,B,185,Limpeza,Inseticida
2020-02-02,244183,905,M,1,0,B,187,Higiene,Hastes Flexiveis
2020-02-02,244185,55,F,3,0,B,216,Alimentos,Brocolis
2020-02-05,244230,338,M,2,0,B,165,Alimentos,Molho Barbecue
2020-02-05,244317,771,F,4,0,B,143,Bebidas,Refrigerante Guarana
2020-02-05,244329,455,F,2,0,C,5,Alimentos,Achocolatado
2020-02-05,244399,374,F,3,0,B,221,Alimentos,Banana
2020-02-05,244498,636,M,2,2,B,49,Alimentos,Palmito
2020-02-05,244580,174,M,4,3,C,186,Higiene,Hidratante
2020-02-05,244603,185,F,3,0,C,4,Alimentos,Abacaxi
2020-02-05,244621,854,F,5,1,C,74,Higiene,Enxaguante Bucal
2020-02-05,244670,626,M,3,1,C,59,Alimentos,Salgadinho
2020-02-05,244681,41,M,3,0,C,189,Alimentos,Granola
2020-02-05,244729,528,M,2,2,C,209,Alimentos,Cogumelos
2020-02-05,244817,269,F,3,3,B,49,Alimentos,Palmito
2020-02-05,244827,281,F,2,0,B,173,Alimentos,Linguica
2020-02-05,244865,918,F,2,4,C,107,Outros,#N/D
2020-02-05,244896,323,M,1,3,B,171,Alimentos,Macarrao
2020-02-05,244960,800,M,1,0,C,206,Alimentos,Coracao De Frango
2020-02-05,244992,569,M,1,1,A,78,Higiene,Fralda
2020-02-05,245078,343,F,1,0,B,194,Alimentos,File De Peixe
2020-02-05,245146,272,M,4,3,C,216,Alimentos,Brocolis
2020-02-05,245190,829,F,3,4,B,116,Pet,Racao Seca Para Caes
2020-02-05,245274,969,M,1,3,B,103,Limpeza,Limpador Multiuso
2020-02-05,245320,608,F,3,0,C,218,Alimentos,Bife De Coxao Mole
2020-02-05,245338,581,F,4,2,C,6,Alimentos,Alho
2020-02-05,245429,33,F,2,0,B,104,Limpeza,Limpador Perfumado
2020-02-05,245474,355,M,3,4,B,64,Alimentos,Uva
2020-02-05,245491,385,F,2,0,B,191,Higiene,Fralda
2020-02-05,245509,565,F,1,2,B,87,Higiene,Protetor Solar
2020-02-05,245570,56,F,2,3,B,168,Alimentos,Mamao Papaya
2020-02-05,245628,713,F,1,3,C,118,Pet,Racao Umida Para Caes
2020-02-05,245644,281,F,2,0,B,48,Alimentos,Ovos
2020-02-05,245685,562,F,3,0,B,54,Alimentos,Presunto Cozido
2020-02-05,245716,176,F,2,0,B,80,Higiene,Hastes Flexiveis
2020-02-05,245743,875,F,1,0,B,30,Alimentos,File De Peixe
2020-02-10,245751,239,M,4,2,C,174,Limpeza,Limpador Perfumado
2020-02-10,245812,512,M,4,0,B,116,Pet,Racao Seca Para Caes
2020-02-10,245857,679,F,3,3,B,144,Bebidas,Refrigerante Cola
2020-02-10,245869,908,M,3,2,C,26,Alimentos,Coxa E Sobrecoxa De Frango
2020-02-10,245871,300,F,1,3,C,20,Alimentos,Cebola
2020-02-10,245928,288,M,2,0,B,73,Higiene,Creme
2020-02-10,245961,566,F,4,0,B,212,Limpeza,Cera
2020-02-10,246004,40,M,2,1,B,84,Higiene,Papel Higienico
2020-02-10,246037,996,F,1,4,B,10,Alimentos,Atum
2020-02-10,246105,389,F,3,0,C,152,Alimentos,Presunto Cozido
2020-02-10,246161,294,F,4,0,C,137,Alimentos,Requeijao
2020-02-10,246181,179,F,2,0,B,160,Alimentos,Palmito
2020-02-10,246248,763,F,4,0,B,82,Higiene,Lenco Umedecido
2020-02-10,246289,335,F,3,0,C,151,Higiene,Protetor Solar
2020-02-10,246326,339,F,4,0,C,41,Alimentos,Macarrao
2020-02-10,246356,843,F,5,1,C,66,Bebidas,Refrigerante Cola
2020-02-10,246421,526,M,2,2,B,45,Alimentos,Manga
2020-02-10,246463,561,M,2,0,B,16,Alimentos,Bife De Coxao Mole
2020-02-10,246532,932,M,4,1,B,166,Higiene,Modelador
2020-02-10,246550,428,F,2,0,A,209,Alimentos,Cogumelos
2020-02-10,246567,636,M,2,2,B,67,Bebidas,Refrigerante Guarana
2020-02-10,246607,285,M,3,0,B,18,Alimentos,Brocolis
2020-02-10,246613,677,M,4,0,B,125,Higiene,Tinturas
2020-02-10,246669,919,F,2,0,C,197,Higiene,Enxaguante Bucal
2020-02-10,246740,581,F,4,2,C,160,Alimentos,Palmito
2020-02-10,246800,387,M,2,2,B,61,Alimentos,Sardinha
2020-02-10,246860,240,M,4,0,B,164,Acessorios,Mordedor
2020-02-10,246952,147,M,1,0,A,99,Limpeza,Desinfetante
2020-02-10,246989,688,M,1,1,A,55,Alimentos,Queijo De Cabra
2020-02-10,246993,694,M,4,0,C,92,Higiene,Tinturas
2020-02-10,247077,651,F,2,0,B,3,Alimentos,Abacate
2020-02-10,247109,984,F,4,3,B,213,Alimentos,Cenoura
2020-02-10,247176,398,F,4,1,B,155,Alimentos,Pate
2020-02-10,247241,341,M,2,0,C,85,Higiene,Pasta De Dente
2020-02-10,247266,300,F,1,3,C,65,Bebidas,Energetico
2020-02-10,247312,579,F,3,0,B,21,Alimentos,Cenoura
2020-02-10,247391,833,F,1,4,B,197,Higiene,Enxaguante Bucal
2020-02-10,247415,375,M,4,0,B,76,Higiene,Fio Dental
2020-02-10,247435,514,M,4,0,C,151,Higiene,Protetor Solar
2020-02-10,247442,169,F,1,1,B,123,Limpeza,Tira Mancha
2020-02-10,247531,427,M,3,0,B,221,Alimentos,Banana
2020-02-10,247546,991,F,2,2,C,172,Limpeza,Lustra Moveis
2020-02-10,247616,618,M,4,3,B,217,Alimentos,Biscoito
2020-02-10,247686,999,M,2,2,C,100,Limpeza,Detergente
2020-02-10,247704,829,F,3,4,B,77,Higiene,Fixador
2020-02-10,247770,244,M,4,0,B,125,Higiene,Tinturas
2020-02-10,247806,697,M,3,0,C,135,Limpeza,Rodo
2020-02-10,247821,604,M,4,0,B,45,Alimentos,Manga
2020-02-10,247838,365,M,4,0,A,114,Limpeza,Vassoura
2020-02-10,247880,804,F,4,3,B,180,Alimentos,Leite
2020-02-10,247886,643,F,4,0,C,128,Higiene,Shampoo
2020-02-10,247893,999,M,2,2,C,53,Alimentos,Presunto Cozido
2020-02-10,247907,280,M,4,3,B,98,Limpeza,Desengordurante
2020-02-10,247920,517,F,3,1,B,70,Bebidas,Refrigerante Outros
2020-02-10,247992,844,F,5,1,A,29,Alimentos,Feijao
2020-02-10,248009,423,F,5,2,A,141,Bebidas,Refrigerante Limao
2020-02-10,248083,753,F,1,3,C,163,Alimentos,Mortadela
2020-02-10,248127,909,M,3,0,B,193,Higiene,Fio Dental
2020-02-10,248222,339,F,4,0,C,104,Limpeza,Limpador Perfumado
2020-02-10,248239,3,F,4,0,B,55,Alimentos,Queijo De Cabra
2020-02-10,248288,203,F,3,0,A,181,Alimentos,Lata De Milho
2020-02-10,248304,876,F,2,3,B,111,Limpeza,Sabao Em Po
2020-02-10,248349,852,M,2,3,B,75,Higiene,Escova De Dente
2020-02-10,248357,162,F,1,1,B,173,Alimentos,Linguica
2020-02-10,248424,447,M,2,0,B,110,Limpeza,Sabao
2020-02-10,248444,326,F,1,0,B,82,Higiene,Lenco Umedecido
2020-02-10,248471,961,F,1,0,C,165,Alimentos,Molho Barbecue
,248518,823,M,5,3,B,5,Alimentos,Achocolatado
,248552,949,M,1,0,B,2,Acessorios,Mordedor
,248628,635,F,4,0,B,41,Alimentos,Macarrao
,248700,195,M,4,0,B,169,Alimentos,Mamao
,248758,380,M,3,4,B,15,Alimentos,Batata Doce
,248816,930,F,4,1,B,196,Higiene,Escova De Dente
,248895,640,M,4,0,C,99,Limpeza,Desinfetante
,248923,645,F,4,0,B,109,Limpeza,Rodo
,248969,763,F,4,0,B,138,Higiene,Repelente
,248997,634,F,2,0,C,142,Bebidas,Refrigerante Laranja
,249051,849,F,5,1,B,43,Alimentos,Mamao Papaya
,249082,114,F,3,3,B,12,Alimentos,Azeitona
,249136,546,F,4,0,B,89,Higiene,Sabonete
,249158,97,F,4,1,B,208,Higiene,Condicionador
,249208,119,F,3,2,B,78,Higiene,Fralda
,249213,644,M,1,0,C,30,Alimentos,File De Peixe
,249304,38,M,3,0,B,58,Alimentos,Ricota
,249309,613,F,3,0,B,226,Alimentos,Arroz Integral
,249331,88,F,1,0,B,212,Limpeza,Cera
,249428,259,M,1,1,B,203,Alimentos,Danette
,249513,813,F,4,0,C,13,Alimentos,Banana
,249549,987,F,1,0,B,40,Alimentos,Linguica
,249566,680,F,3,0,C,220,Alimentos,Batata
,249593,612,F,3,4,B,59,Alimentos,Salgadinho
,249596,222,F,4,0,B,123,Limpeza,Tira Mancha
,249601,533,F,4,0,A,26,Alimentos,Coxa E Sobrecoxa De Frango
,249640,977,M,1,0,C,160,Alimentos,Palmito
,249684,263,M,3,0,B,7,Alimentos,Almondega
,249775,911,F,2,0,B,36,Alimentos,Lata De Milho
,249872,891,F,3,2,B,114,Limpeza,Vassoura
,249884,566,F,4,0,B,91,Higiene,Talco
,249980,507,F,3,2,B,61,Alimentos,Sardinha
,250044,767,F,1,0,B,210,Acessorios,Chupeta
,250067,113,F,3,0,B,168,Alimentos,Mamao Papaya
,250082,858,F,4,2,C,181,Alimentos,Lata De Milho
,250155,745,F,1,2,B,34,Alimentos,Ketchup
,250214,755,M,3,4,B,48,Alimentos,Ovos
,250292,920,F,5,3,B,140,Bebidas,Refrigerante Outros
,250374,9,F,2,0,B,137,Alimentos,Requeijao
,250411,332,F,3,4,C,196,Higiene,Escova De Dente
,250418,106,M,1,0,B,79,Higiene,Gel
,250490,210,M,2,2,C,47,Alimentos,Mortadela
,250565,584,M,3,0,B,168,Alimentos,Mamao Papaya
,250567,734,F,4,2,B,131,Alimentos,Salgadinho
,250606,920,F,5,3,B,55,Alimentos,Queijo De Cabra
,250620,110,M,3,0,C,56,Alimentos,Queijo Mussarela
,250701,514,M,4,0,C,52,Alimentos,Pate
,250772,507,F,3,2,B,47,Alimentos,Mortadela
,250808,493,M,2,4,B,107,Outros,#N/D
,250828,800,M,1,0,C,175,Limpeza,Limpador Multiuso
,250848,290,F,1,0,B,68,Bebidas,Refrigerante Laranja
,250886,918,F,2,4,C,61,Alimentos,Sardinha
,250910,573,F,1,0,C,52,Alimentos,Pate
,251003,419,F,2,1,B,160,Alimentos,Palmito
,251048,874,F,3,3,B,41,Alimentos,Macarrao
,251114,389,F,3,0,C,64,Alimentos,Uva
,251144,123,F,3,2,B,71,Higiene,Absorvente
,251163,118,M,2,4,A,195,Alimentos,Feijao
,251257,228,F,4,0,C,166,Higiene,Modelador
,251314,636,M,2,2,B,139,Limpeza,Removedor
,251342,470,M,3,1,B,193,Higiene,Fio Dental
,251390,527,F,4,1,B,128,Higiene,Shampoo
,251470,952,F,3,4,C,134,Limpeza,Sabao
,251537,672,F,4,0,B,134,Limpeza,Sabao
,251553,666,F,2,2,B,195,Alimentos,Feijao
,251577,215,M,2,4,B,200,Limpeza,Detergente
,251634,84,F,3,0,C,78,Higiene,Fralda
,251676,739,F,2,3,B,194,Alimentos,File De Peixe
,251719,928,F,5,1,B,87,Higiene,Protetor Solar
,251727,322,M,2,0,B,88,Higiene,Repelente
,251813,837,F,2,0,C,196,Higiene,Escova De Dente
,251833,72,F,2,0,A,27,Alimentos,Danette
,251922,95,M,1,0,B,228,Limpeza,Amaciante
,251935,870,F,1,0,B,82,Higiene,Lenco Umedecido
,252014,514,M,4,0,C,17,Alimentos,Biscoito
,252049,41,M,3,0,C,195,Alimentos,Feijao
,252120,992,F,2,0,B,27,Alimentos,Danette
,252132,860,M,1,0,B,217,Alimentos,Biscoito
,252174,916,F,3,4,C,228,Limpeza,Amaciante
,252198,84,F,3,0,C,60,Alimentos,Salgadinhos De Milho
,252202,65,M,4,0,B,193,Higiene,Fio Dental
,252244,360,M,4,0,B,226,Alimentos,Arroz Integral
,252283,688,M,1,1,A,213,Alimentos,Cenoura
,252367,719,M,1,0,B,159,Alimentos,Pao De Forma
,252457,143,F,1,4,B,178,Higiene,Lenco Umedecido
,252479,331,F,4,0,B,177,Alimentos,Limao
,252490,67,M,1,0,B,34,Alimentos,Ketchup
,252582,49,M,2,0,C,40,Alimentos,Linguica
,252642,762,F,2,0,B,147,Pet,Racao Seca Para Gatos
,252651,380,M,3,4,B,6,Alimentos,Alho
,252702,468,M,3,1,C,34,Alimentos,Ketchup
,252742,919,F,2,0,C,24,Alimentos,Copa Suina
,252782,553,F,4,0,B,187,Higiene,Hastes Flexiveis
,252839,93,F,2,0,C,64,Alimentos,Uva
,252845,840,F,3,3,C,107,Outros,#N/D
,252893,288,M,2,0,B,200,Limpeza,Detergente
,252988,506,F,4,3,B,64,Alimentos,Uva
,252993,723,M,4,0,B,124,Limpeza,Tira Limo
,253030,466,F,1,0,C,164,Acessorios,Mordedor
,253111,119,F,3,2,B,208,Higiene,Condicionador
,253161,245,F,4,3,B,192,Higiene,Fixador
,253170,139,F,3,3,B,10,Alimentos,Atum
,253209,345,F,2,3,B,178,Higiene,Lenco Umedecido
,253236,269,F,3,3,B,118,Pet,Racao Umida Para Caes
,253289,491,M,2,1,A,37,Alimentos,Leite
,253319,145,M,3,0,B,153,Alimentos,Presunto Cozido
,253401,305,F,4,0,B,29,Alimentos,Feijao
,253454,357,M,2,2,C,147,Pet,Racao Seca Para Gatos
,253489,411,F,2,0,B,22,Alimentos,Cha
,253545,623,F,3,0,C,50,Alimentos,Pao De Forma
,253570,929,M,4,0,B,127,Alimentos,Snacks
,253667,128,F,2,0,B,226,Alimentos,Arroz Integral
,253759,419,F,2,1,B,88,Higiene,Repelente
,253799,116,M,4,0,B,186,Higiene,Hidratante
,253831,655,M,2,0,B,119,Pet,Racao Umida Para Gatos
,253912,440,F,4,0,C,168,Alimentos,Mamao Papaya
,253999,333,F,2,0,C,45,Alimentos,Manga
,254051,737,F,2,1,C,148,Pet,Racao Seca Para Caes
,254099,517,F,3,1,B,200,Limpeza,Detergente
,254188,498,M,3,2,B,28,Alimentos,Doce
,254218,280,M,4,3,B,33,Alimentos,Iogurte
,254257,55,F,3,0,B,74,Higiene,Enxaguante Bucal
,254327,425,F,3,0,B,123,Limpeza,Tira Mancha
,254417,876,F,2,3,B,141,Bebidas,Refrigerante Limao
,254488,732,F,3,4,B,11,Alimentos,Azeite
,254548,799,M,4,3,C,95,Limpeza,Amaciante
